tags,id,plylst_title,songs,like_cnt,updt_date,prompt
"['집중', '주말', '연주곡', '시작', '피아노', '카페에서듣는피아노연주곡', '수능', '독서', '자장가', '공부']",128911,공부할때 듣는 피아노 연주곡 (독서실에서 듣는),"[666300, 350078, 230499, 341721, 363950, 316105, 127765, 696494, 221248, 52192, 246131, 112904, 234554, 202185, 258126, 309981, 453605, 475956, 45903, 182868, 524891, 289069, 437144, 199923, 508432, 347950, 226156, 476324, 456174, 291222, 543205, 571790, 26590, 285565, 547858, 91246, 667062, 145787, 432128, 545692, 145723, 463948, 46271, 87434, 311951, 412198, 182079, 569792, 304758, 121837, 676351, 412695, 312030, 209028, 370599, 273653, 511117, 399772, 371807, 652416, 545482, 258292, 597429, 205783, 13896, 130120, 660352, 699524, 189457, 517368, 620646, 539928, 664689, 218878, 322529, 429813, 599022, 335116, 224568, 490447, 29793, 438061, 46911, 199389, 458507]",812,2019-10-19 01:36:49,집중 주말 연주곡 시작 피아노 카페에서듣는피아노연주곡 수능 독서 자장가 공부
"['밤', '새벽', '발라드', '공허함', '위로', '가요', '쓸쓸함', '인디']",28863,왠지 모를 공허함이 느껴지면 이 노랠 들어봐,"[234425, 454017, 451593, 133989, 593104, 258640, 32557, 292798, 201137, 339802, 168671, 43689, 508593, 388661, 491303, 163210, 77017, 578004, 87559, 626428, 152422, 477109, 141248, 218766, 97371, 642278, 162786, 400750, 110589, 637280, 335329, 146594, 227867, 295209, 669535, 574195, 473862, 66897, 250213, 703435]",578,2019-02-01 06:01:43,밤 새벽 발라드 공허함 위로 가요 쓸쓸함 인디
"['저녁', '밤', '카페', '잔잔한', '센치', '휴식', '감성', '편안한', '팝', '어쿠스틱']",98189,"혼자만의 시간, 더 센치하고 분위기 있게","[106860, 128639, 454580, 224995, 278452, 14232, 44819, 319365, 654004, 637815, 444102, 478825, 521423, 486600, 292017, 184192, 494795, 520195, 139277, 277254, 310972, 514299, 195244, 394749, 554986, 575755, 538438, 574539, 541096, 32210, 123942, 356060, 553513, 203017, 450494, 485998, 81960, 579604, 593514, 369637, 536546]",3002,2019-10-27 23:07:24,저녁 밤 카페 잔잔한 센치 휴식 감성 편안한 팝 어쿠스틱
"['린킨파크', '회상', '추억', 'Bennington', 'linkinpark', 'Chester', '메탈', '체스터', '록', '체스터베닝턴']",15719,R.I.P... 린킨파크의 보컬 '체스터 베닝턴',"[431034, 6901, 651549, 494891, 468695, 373701, 73109, 625273, 167631, 704085, 697822, 429308, 627544, 307677, 644291, 459307, 248742, 642291, 395365, 40904, 585824, 691955, 30630, 578973, 258835, 525728, 130302, 551884, 592201, 697898, 415327, 375879, 694436]",571,2019-07-19 16:50:36,린킨파크 회상 추억 Bennington linkinpark Chester 메탈 체스터 록 체스터베닝턴
"['나른한오후', '휴식', '매장음악', '여유', '잔잔한', '테라스', '팝송', '까페']",106210,#카페테라스에서 듣기좋은 곡,"[596265, 629751, 344099, 616720, 662300, 295266, 519549, 415728, 499227, 482210, 155614, 531162, 532131, 5684, 308853, 259622, 421170, 575248, 82687, 410417, 285111, 14149, 557135, 287098, 705515, 502397, 432753, 669132, 681036, 516376, 506513, 290668, 317206, 265611, 657888, 335757, 217576, 46141, 356974, 642282, 418731, 11924, 395770, 330877, 423593, 676344, 248570, 398223, 593611, 627242, 492948, 318135, 481690, 335300, 150522, 338033, 310974, 407555, 582376, 6897, 649939, 425511, 585388, 112467, 64221, 406349, 270777, 30569, 207558, 478534, 220139, 695025, 50197, 461493, 473338, 554106, 270679, 200646, 691295, 391576, 230103, 378957, 143290, 311731, 160291, 615542, 390973, 675852, 692265, 409027, 673475, 229622, 264193, 472296, 608251, 543754, 28266, 236585, 78097, 517594, 70235, 640457, 371175, 694020, 407239, 579650, 29881, 696460, 197904, 70208, 34228, 243381, 517821, 402340, 92164, 681806, 162842, 346926, 29709, 447624, 412579, 96157, 626631, 127929, 538602, 91591, 399634, 668605, 67257, 442084, 387930, 581685, 600957, 261601, 235380, 491816, 300412, 281131, 645653, 39812, 392798, 547868, 258218, 452670, 45942, 234331, 686772, 495557, 663256, 353235, 185408, 419702, 571660, 211723, 434480, 403579, 419077, 605026, 332904, 315044, 705262, 323314, 228659, 492033, 679771, 693388, 606798, 512281, 12797, 250271, 472171, 638196, 697449, 655650, 377584, 350843, 51987, 408859, 573819, 252981, 625875, 647803, 293527, 516345, 676577, 634203, 624983, 130871, 464051, 638429, 207299, 695582, 255937, 347257, 309245, 239356, 560074, 509966, 56560, 388480]",6837,2019-12-27 20:39:39,나른한오후 휴식 매장음악 여유 잔잔한 테라스 팝송 까페
"['저녁', 'RnBR', 'Pop', '관능적', '센치', '자신감', '기분전환', '진저', '시크한', '세련된']",115403,넛맥과 짙은 진저향을 품은 관능적이며 시크한 느낌의 신나는 음악들,"[145536, 128959, 46934, 130343, 130774, 660489, 351401, 350403, 634515, 492140, 286448, 420853, 449394, 235260, 67374, 91143, 667792, 272357, 425797, 401354, 395622, 405688, 213289, 512271, 33192, 563941, 100827, 146079, 56940, 238853, 503493, 229051, 641267, 235904, 41656, 682818, 491531, 9803, 85009, 273614, 45036]",971,2019-09-04 00:19:13,저녁 RnBR Pop 관능적 센치 자신감 기분전환 진저 시크한 세련된
"['미세먼지', '한강', '카페', '산책', '공원', '상쾌한', '힐링', '기분전환', '데이트', '팝']",64162,"풀내음 가득! 파란 하늘, 맑은 공기와 함께 마시고 싶은 POP","[281679, 402862, 505438, 645581, 445563, 486784, 492246, 697449, 140831, 499227, 604369, 463855, 696552, 2400, 280250, 676577, 114729, 464051, 101524, 324209, 320678, 430012, 136549, 565987, 390720, 311264, 7434, 185279, 474041, 550741, 38856, 375769, 586041, 206742, 421162, 553381, 682830, 429236, 379657, 130604, 72002, 582774, 701515, 61064, 46141, 258723, 125315, 124179, 346393, 225912, 1233, 494709, 625258, 232326, 490835, 14549, 268683, 22888, 392798, 81073]",513,2019-09-18 15:53:45,미세먼지 한강 카페 산책 공원 상쾌한 힐링 기분전환 데이트 팝
"['감성', '카페', '취향저격', '슬픔', '흔하지않은', '위로', '힐링', '기분전환', '사랑', '인디']",74370,제목을 보면 노래가 들려. 재생 전부터 가슴 떨리는 인디 노래,"[520436, 542441, 612769, 383498, 340482, 437996, 45733, 570836, 9181, 366786, 169945, 215830, 394661, 364040, 137510, 97767, 207231, 2607, 67856, 233800, 286218, 493864, 267187, 364177, 175161, 338010, 253549, 406082, 3514, 317821, 405512, 302762, 110133, 439002, 53466, 207487, 581466, 292641, 113841, 260354, 498587, 598490, 51214, 316592, 67797, 199885, 387680, 572384, 407379, 690781, 354298, 460708, 386335, 234858, 538636, 674549, 118161, 8213, 292231, 18297, 539525, 488376, 656748, 123353, 303189, 529069, 27784, 11393, 491308, 451421, 193913, 619251, 229039, 530861, 182201, 82675, 448105, 49057, 77089, 138350, 389296, 587369, 131901, 495631, 306779, 309575, 634366, 359758, 700091, 549256, 360099, 174436, 201852, 361747, 424246, 561542, 460107]",1565,2019-11-22 17:41:40,감성 카페 취향저격 슬픔 흔하지않은 위로 힐링 기분전환 사랑 인디
"['센티멘탈', '바람부는날', '멜랑꼴리한', '트렌디한', '몽환적인', '맑은날', '커피한잔_생각날때', '감성적인', '휴식이_필요할때']",68846,바람부는 날 듣고싶은 몽환적인 센티멘탈 사운드,"[632708, 423368, 122216, 558315, 231187, 526278, 537858, 50650, 59043, 611883, 453661, 425753, 270799, 377824, 71934, 588045, 241233, 458238, 333549, 465158, 548365, 367609, 561142, 593490, 667666, 67302, 683321, 430782, 467354, 607861, 258546, 495718, 611440, 144275, 510165, 575674, 110768, 521674, 615220, 221806, 113032, 295277, 425128, 357542, 132606, 112846, 216148, 646679, 589070, 226191, 106404, 270048, 556421, 578069, 364187, 9494, 380211, 138059, 124004, 146970, 309655, 298725, 203770, 510421, 355345, 515494, 228100, 617024, 645067, 692207, 31373, 357192, 283601, 615123, 462055, 424661, 602575, 582170, 79134, 553691, 20818, 506756, 564989, 615305, 475091, 432469, 26801]",705,2019-05-15 00:21:51,센티멘탈 바람부는날 멜랑꼴리한 트렌디한 몽환적인 맑은날 커피한잔_생각날때 감성적인 휴식이_필요할때
"['집중', '노동요', '카페', '주말', '오후', 'vlog', 'bgm', '모닝콜', '가사없는', '매장음악']",24327,카페음악 BGM으로 제격인 음악들!,"[138860, 336688, 418565, 384772, 154648, 252803, 50354, 104716, 510650, 261583, 8551, 85001, 656648, 205939, 416950, 675107, 46234, 453093, 634573, 300742, 55571, 23997, 414711, 625243, 138496, 121094, 607304, 334226, 554636, 14489, 486479, 350884, 326638]",778,2019-07-01 06:01:41,집중 노동요 카페 주말 오후 vlog bgm 모닝콜 가사없는 매장음악
"['기분좋은', '겨울', '카페', '가을', '추운', '분위기', '재즈', '포근한', '따뜻한', '편안한']",110414,@(추가중)포근하다! 품격까지 넘치는 잔잔한 재즈 보컬과 연주곡,"[424525, 216996, 501489, 339931, 220102, 387852, 660622, 690303, 444891, 624069, 108731, 337099, 690840, 259274, 530715, 140358, 676952, 47478, 36443, 291267, 4238, 332514, 457612, 667676, 591545, 523215, 622098, 401162, 472164, 537455, 664359, 650750, 266367, 519701, 214862, 167052, 546767, 315013, 202066, 446962, 249219, 320134, 176829]",2768,2019-04-13 01:09:42,기분좋은 겨울 카페 가을 추운 분위기 재즈 포근한 따뜻한 편안한
"['힙합', '국내힙합', '여름', '드라이브', 'timeoff', '그루브', '기분전환', '비트', '트렌디', '신나는']",68588,멈출 수 없어! 그루브 타게하는 청량한 비트의 힙합/R&B Vol.10,"[42304, 245284, 689183, 388519, 251306, 33520, 568627, 17637, 334524, 235188, 125380, 633828, 64613, 368994, 200691, 78021, 605248, 169788, 648767, 82856, 120223, 479931, 197931, 342047, 504617, 168197, 644675, 690416, 208664, 37898, 579057, 567893, 635645, 44943, 336835, 144891, 222851, 51149, 649525, 540154, 562723, 676018, 149464, 673968, 491587]",711,2019-12-23 12:56:35,힙합 국내힙합 여름 드라이브 timeoff 그루브 기분전환 비트 트렌디 신나는
"['듀엣', '휴식', '발라드', '추억', '슬픈', '절절한', '사랑', '이별']",125456,※폭풍눈물주의※ 절절한 이별 노래,"[626700, 25316, 112542, 64617, 453723, 228764, 90166, 109574, 626369, 375752, 413837, 77017, 357489, 566468, 543820, 668763, 88471, 37748, 532347, 536584, 456740, 519254, 485640, 552707, 615259, 604859, 305385, 265524, 361510, 162240]",1107,2019-11-14 15:47:17,듀엣 휴식 발라드 추억 슬픈 절절한 사랑 이별
"['집중', '밤', '태교', '숙면', '독서', '잠들기전', '북카페', '자장가', '공부', '요가']",145769,잠잘 때 듣는 음악 (잔잔한 연주곡),"[603945, 231077, 472456, 670041, 328670, 338036, 326007, 451092, 211606, 344473, 338027, 601456, 311656, 190895, 250359, 400026, 694245, 414447, 191120, 358781, 336882, 469201, 74009, 693145, 561651, 647039, 552416, 571228, 259323, 403897, 694861, 30444, 111052, 196533, 266392, 343819, 160581, 418460, 448025, 196731, 108287, 442302, 651678, 660423, 416705, 41256, 444928, 573629, 464365, 103099, 318483, 42730, 505573, 508104, 534103, 402204, 396129, 386601, 522591, 270577, 54011, 312927, 699941, 602395, 495471, 214125, 61008, 430908, 166845, 265932, 287521, 439063, 325290, 325169, 534131, 241526, 15840, 479438, 490909, 201468, 108283, 399713, 320099, 310476, 670756, 698400, 37944, 70490, 544955, 32200, 695382, 478861, 649996, 115709, 640063, 683, 341183, 280754, 652823, 394555, 611765, 10114, 494141, 608494, 84272, 560343, 291238, 269647, 394720, 461496, 258532, 561750, 544417, 231187, 440532, 675094, 14938, 243595, 200417, 530864, 55765, 160991, 591285, 669454, 170534, 440443, 477482, 5859, 261120, 248420, 421909, 73227, 651457, 665117, 167711, 168416, 20920, 541000, 272823, 69833, 621238, 291633, 493199, 398590, 618982, 269905, 163074, 671559, 86486, 265049, 12939]",565,2019-03-25 09:03:49,집중 밤 태교 숙면 독서 잠들기전 북카페 자장가 공부 요가
"['감성', '발라드', '추억', '드라이브', '기분전환', '노래방', '운동', '신나는']",58011,남자들의 영원한 노래방 애창곡 100 ❤️,"[486938, 515325, 481669, 150714, 143709, 280771, 587820, 277869, 393079, 414221, 90465, 231154, 402984, 507974, 275257, 86130, 219025, 374850, 98271, 516237, 261747, 635537, 371691, 424703, 274165, 181309, 276685, 188349, 424813, 644739, 204866, 703596, 566376, 320204, 218039, 620754, 654757, 88503, 625933, 106990, 113958, 455304, 120222, 248361, 1546, 450302, 231659, 107220, 644261, 389692, 211437, 117595, 330975, 333120, 286289, 477935, 104450, 555134, 629738, 680091, 614494, 61873, 13198, 543751, 63803, 626581, 547386, 454218, 54684, 419993, 114686, 351157, 663905, 305761, 290980, 565826, 445170, 317362, 241990, 539327, 221851, 302646, 679405, 181369, 170488, 295250, 675115, 671830, 415099, 197810, 543820, 169984, 356571, 152475, 698250, 37748, 641599, 292825, 633614, 244565, 367963, 478754]",867,2019-12-11 10:52:47,감성 발라드 추억 드라이브 기분전환 노래방 운동 신나는
"['겨울', '밤', '잔잔한', '눈', '힐링', '기분전환', '크리스마스', '추위', '따뜻한', '겨울감성']",36854,[겨울] 눈오는 날 듣고싶은 따뜻한 느낌의 POP,"[665627, 347872, 121855, 622769, 274390, 222930, 342524, 621196, 137754, 686809, 434371, 383208, 255937, 196078, 523731, 591034, 691939, 426235, 661782, 429377, 450313, 316305, 6905, 479219, 467237, 210576, 702141, 621856, 142661, 465566, 456487, 162896, 61771, 314361, 86721, 623119, 242959]",927,2019-02-25 06:01:45,겨울 밤 잔잔한 눈 힐링 기분전환 크리스마스 추위 따뜻한 겨울감성
"['감성', '잔잔한', '애절한', '슬픈', '우울함', '뉴에이지', '피아노', '절망', '그리운', '새벽']",94429,내가 듣는 뉴에이지/피아노곡/inst/브금 모음(어두운/슬픔/새벽/절망),"[146016, 409156, 119182, 680095, 522380, 557915, 373574, 577750, 169169, 168558, 707346, 671184, 67694, 396650, 518326, 557130, 680630, 307945, 50950, 514616, 569972, 666605, 703932, 326705, 449246, 230836, 30850, 135800, 327408, 580204, 505641, 253646, 282530, 564523, 352485, 117730, 473254, 78972, 437780, 450117, 552105, 58355, 247274, 554720, 279458, 225284, 212739, 662461, 144482, 317024, 133240, 515098, 372690, 224568, 625276, 532487, 158268, 134869, 145823, 509393, 80541, 546178, 202920, 29793, 361257, 15582, 402349, 556161, 109151, 583272, 90703, 203325, 385951, 621796, 643371, 73727, 58456, 37839, 701420, 369481, 285552, 260050, 575824, 71501, 667221, 467847, 200619, 501808, 120311, 557272, 515596, 688159, 91246, 219417, 19663, 484263, 313872, 537654, 189484, 619506, 600009, 413990, 203057, 318041, 173373, 552498, 88489, 563611, 678108, 683990, 257632, 379535, 172068, 440454, 439571, 210588, 258533, 327180, 203915, 389743, 417476, 535135, 444505, 58984, 288443, 15559, 211659, 160370, 54547, 570231, 689861, 424422, 514704, 307102, 308624, 638276, 462004, 154781, 478231, 37208, 645999, 158668, 601767, 239541, 339143, 132241, 540916, 440024, 152546, 335554, 32701, 664379, 484757, 702230, 172430, 104967, 676087, 341965, 61210, 130120, 401477, 610171, 301220, 677093, 373176, 190071, 569203, 704911, 623612, 666111, 687343, 333340, 100504, 369363, 83883, 333287, 197889, 414454, 354121, 286968, 378044, 271981, 386453, 670298, 64697, 463902, 319168, 518803, 424671, 144364, 217307, 198056, 6623, 88775, 272609, 451461, 556745, 326523, 218758, 628834]",636,2019-10-13 10:40:53,감성 잔잔한 애절한 슬픈 우울함 뉴에이지 피아노 절망 그리운 새벽
"['예배', '감동', '명곡', '국내ccm', 'CCM', '위로', '찬양', '인기', '에센셜', '은혜']",3722,언제 들어도 은혜가 되는 국내 CCM,"[455292, 585257, 382176, 663346, 314498, 384335, 412672, 394858, 452815, 420076, 309336, 38991, 111747, 449848, 91287, 236952, 15827, 102694, 456677, 623728, 657273, 211220, 320169, 338825, 351918, 402685, 415872, 445299, 669190, 426964]",714,2019-05-24 15:30:55,예배 감동 명곡 국내ccm CCM 위로 찬양 인기 에센셜 은혜
"['집중', '카페', '연주곡', '여행', '독서', '뉴에이지', '업무', '가사없는노래', '공부', '북카페']",74984,독서할 때 듣는 편안한 휴식같은 연주음악,"[631565, 430908, 134045, 70308, 247128, 283778, 79134, 231187, 26324, 187249, 553394, 623117, 448556, 440532, 73142, 53322, 702442, 14938, 243595, 27371, 643582, 574063, 645911, 142121, 634043, 55653, 111301, 416705, 473810, 364077, 648047, 615038, 523398, 385774, 393130, 128961, 183480, 57965, 437704, 113584]",1100,2019-10-24 01:31:40,집중 카페 연주곡 여행 독서 뉴에이지 업무 가사없는노래 공부 북카페
"['집중', '카페', '연주곡', '피아노', 'bgm', '브금', '독서', '뉴에이지', '공부', '편안한']",46053,"공부할 때나 책 읽을 때, 집중이 필요할 때 듣는 곡들","[565194, 632305, 139378, 317300, 201606, 656104, 301561, 637270, 458191, 675718, 504216, 382313, 352800, 611925, 298840, 474353, 493649, 469053, 129849, 595181, 260894, 302698, 538595, 153720, 648305, 700971, 335116, 669416, 75129, 126656, 327568, 311206, 122589, 283114, 624960, 93233, 20735, 337447, 349588, 385423, 382718, 243399, 552555, 81157, 639073, 581470, 138080, 555268, 520523, 659380, 616777, 141574, 572797, 603730, 193909, 239125, 675424, 284982, 229424, 72051, 695247, 496014, 297747, 489885, 649751, 257116, 664367, 388650, 644026, 509332, 245113, 510468, 29793, 591431, 14446, 637728, 680776, 505548, 696560, 494816, 369845, 162551, 629229, 391218, 644597, 114333, 19206, 95276, 247256, 250476, 6521, 182868, 524891, 101888, 629217, 347950, 690528, 399418, 675824, 422987, 362866, 130680, 649770, 592549, 522316, 488428, 242200, 576693, 347564, 700501, 515186, 179813, 43341, 277761, 37459, 21933, 410497, 408606, 2434, 23679, 266921, 248205]",2590,2019-11-08 10:46:31,집중 카페 연주곡 피아노 bgm 브금 독서 뉴에이지 공부 편안한
